0.934713	0.052913	1
0.020534	-0.296629	2
0.996311	-0.002348	1
-0.022115	-0.041297	2
-0.199905	-0.448363	1
0.655643	0.507744	2
-0.740692	-0.836170	1
-0.039117	-0.036331	2
0.188754	0.204193	1
0.109102	-0.173419	2
0.192175	0.291061	1
0.012076	0.134516	2
0.851278	-0.119791	1
-0.619736	0.094169	2
-0.734734	-0.696505	1
-0.284816	0.053173	2
0.690288	-0.692460	1
-0.101935	0.338909	2
-0.474665	0.817196	1
0.378028	0.594644	2
0.400036	0.152599	1
-0.059110	-0.059389	2
-0.522696	-0.906432	1
0.681303	-0.339092	2
0.264373	0.896816	1
-0.013508	0.018592	2
0.078100	-0.505953	1
0.215161	-0.033732	2
-0.214995	-0.446826	1
0.321327	0.581244	2
0.929444	-0.719782	1
0.061624	-0.177709	2
0.446276	0.287164	1
0.028751	0.027994	2
0.140448	-0.370803	1
-0.762258	-0.116438	2
0.160626	-0.394782	1
-0.333824	0.727123	2
-0.719570	0.577413	1
0.352748	-0.008313	2
-0.977958	-0.335688	1
-0.163677	-0.229805	2
-0.767001	-0.696817	1
0.120594	-0.189368	2
-0.618637	0.925855	1
0.077564	-0.028269	2
-0.217418	-0.288157	1
-0.220837	-0.595720	2
0.151696	0.224350	1
-0.172811	-0.059015	2
-0.200443	-0.282834	1
0.373473	-0.006454	2
-0.661622	0.788351	1
-0.099930	0.361932	2
-0.986386	0.386064	1
-0.587586	0.586664	2
0.902680	-0.535759	1
0.019445	0.374793	2
0.866599	-0.127505	1
0.613900	0.203741	2
-0.268127	0.115280	1
0.035430	0.090732	2
-0.198928	0.305447	1
0.096887	0.614844	2
0.761621	-0.781007	1
0.638385	-0.413622	2
0.422316	0.917970	1
0.696973	0.340087	2
-0.951856	0.388155	1
0.141308	0.033104	2
-0.889793	0.204771	1
0.024594	-0.638751	2
-0.832108	-0.894515	1
0.139177	0.405462	2
-0.309065	-0.982619	1
-0.008559	0.375730	2
-0.311837	0.791240	1
-0.011953	0.081685	2
-0.178846	0.867044	1
-0.369512	0.018880	2
0.149838	-0.556289	1
0.176231	-0.087885	2
0.897316	-0.463437	1
0.200894	-0.052086	2
-0.131261	0.317598	1
-0.697705	0.283876	2
-0.929207	-0.209235	1
0.708352	-0.383644	2
0.840004	-0.803848	1
-0.003338	-0.283353	2
0.817412	0.403635	1
-0.611105	0.003840	2
0.992387	-0.707994	1
-0.542310	-0.155249	2
0.075977	-0.995362	1
0.038585	0.317453	2
0.313500	0.334897	1
0.115084	0.641535	2
-0.260500	-0.260500	1
-0.738536	-0.149921	2
-0.902138	0.103903	1
0.109637	-0.224242	2
0.758916	-0.567019	1
0.120678	0.044198	2
-0.678914	0.882384	1
0.038491	0.106388	2
0.976191	0.312951	1
0.003450	-0.082836	2
-0.834227	0.549863	1
-0.723155	0.161048	2
-0.938986	-0.898570	1
0.156089	-0.775163	2
0.962674	-0.852751	1
-0.003906	0.026406	2
-0.856080	0.592668	1
