0.385500	-0.116750	1
-0.575000	0.050250	2
0.004250	-0.788250	1
0.438250	0.544500	2
0.460250	0.610250	1
0.505000	0.110750	2
0.814250	-0.006500	1
-0.239250	-0.536500	2
0.856750	-0.039250	1
-0.428750	0.477500	2
0.901000	0.885500	1
0.663000	0.137500	2
-0.639750	0.728000	1
0.352500	-0.480250	2
0.629500	-0.713500	1
-0.642750	-0.253250	2
-0.573500	0.830250	1
-0.136000	0.482250	2
-0.952750	-0.675500	1
-0.138500	0.653500	2
0.471500	-0.137500	1
-0.129250	-0.533500	2
0.689500	0.976500	1
-0.334750	-0.515000	2
-0.300750	0.043500	1
-0.653000	-0.069500	2
0.663250	0.329750	1
0.090500	0.565750	2
0.741000	0.763750	1
-0.483250	-0.263000	2
-0.771500	0.528250	1
0.194500	0.642250	2
-0.651750	-0.831500	1
0.508500	0.394500	2
0.146000	0.939500	1
-0.407500	-0.455000	2
-0.940500	0.868500	1
-0.069750	-0.503750	2
-0.920250	0.089750	1
0.606000	-0.239250	2
0.724250	-0.679000	1
-0.269250	0.537750	2
0.816250	0.062500	1
-0.058000	-0.516250	2
0.801000	0.503000	1
0.651000	0.135500	2
-0.376500	-0.648500	1
-0.186750	-0.629500	2
-0.900250	0.136750	1
0.564500	0.373750	2
0.128750	0.228250	1
0.529500	-0.369750	2
0.472000	0.760000	1
-0.562000	0.067000	2
0.150500	0.768750	1
-0.498500	0.143000	2
0.474000	-0.138750	1
0.529750	0.373750	2
0.190500	-0.262000	1
-0.327250	0.389750	2
0.750000	0.892250	1
-0.532750	0.216500	2
-0.758250	0.578250	1
-0.685250	0.110000	2
0.477250	0.052500	1
0.674250	-0.154250	2
0.798750	0.610250	1
0.062000	-0.498250	2
-0.385500	-0.869500	1
-0.213500	-0.548250	2
-0.810750	0.605500	1
0.084250	0.612250	2
-0.762500	-0.052250	1
0.197750	-0.642500	2
-0.695750	-0.763250	1
-0.301500	-0.459500	2
0.593750	0.464750	1
0.433750	0.472500	2
-0.414750	-0.662250	1
-0.488750	0.294250	2
-0.905750	-0.047250	1
0.154250	-0.638750	2
0.281000	0.167750	1
-0.031750	0.641750	2
-0.907000	0.071000	1
-0.430000	-0.351750	2
-0.889750	-0.933500	1
-0.534500	-0.414250	2
-0.643500	-0.622000	1
0.424750	0.373250	2
0.292750	0.278500	1
-0.258750	0.486750	2
0.924000	0.784250	1
-0.389500	-0.401000	2
0.499750	0.666250	1
0.351000	0.601250	2
-0.088000	0.232250	1
-0.379000	0.545500	2
0.527250	-0.586250	1
0.610250	-0.009500	2
0.928000	0.687750	1
-0.172000	0.612750	2
-0.674000	0.231250	1
0.073250	-0.600500	2
-0.038750	0.896000	1
-0.528000	-0.162750	2
-0.943250	-0.671250	1
-0.467750	0.427750	2
0.786250	0.034500	1
